station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
ACT,2021-02-12 11:50,,,,360.00,11.00,,30.25,,6.00,,OVC,,,,1300.00,,,,HZ,,,,,,,,KACT 121150Z AUTO 36011KT 6SM HZ OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 11:51,27.00,21.90,80.83,360.00,12.00,0.00,30.24,1024.50,6.00,,OVC,,,,1300.00,,,,HZ,,,,,,,15.64,KACT 121151Z AUTO 36012KT 6SM HZ OVC013 M03/M06 A3024 RMK AO2 SLP245 70031 T10281056 11017 21033 51008 $
ACT,2021-02-12 11:55,,,,360.00,13.00,,30.24,,6.00,,OVC,,,,1300.00,,,,HZ,,,,,,,,KACT 121155Z AUTO 36013KT 6SM HZ OVC013 M03/M06 A3023 RMK T10301060 MADISHF
ACT,2021-02-12 12:00,,,,360.00,11.00,,30.24,,6.00,,OVC,,,,1300.00,,,,HZ,,,,,,,,KACT 121200Z AUTO 36011KT 6SM HZ OVC013 M03/M06 A3023 RMK T10301060 MADISHF
ACT,2021-02-12 12:05,,,,350.00,13.00,,30.25,,6.00,,OVC,,,,1300.00,,,,HZ,,,,,,,,KACT 121205Z AUTO 35013KT 6SM HZ OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:10,,,,360.00,13.00,,30.25,,7.00,,OVC,,,,1300.00,,,,,,,,,,,,KACT 121210Z AUTO 36013KT 7SM OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:15,,,,360.00,11.00,,30.25,,7.00,,OVC,,,,1300.00,,,,,,,,,,,,KACT 121215Z AUTO 36011KT 7SM OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:20,,,,360.00,11.00,,30.25,,7.00,,OVC,,,,1400.00,,,,,,,,,,,,KACT 121220Z AUTO 36011KT 7SM OVC014 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:25,,,,350.00,11.00,,30.25,,7.00,,OVC,,,,1400.00,,,,,,,,,,,,KACT 121225Z AUTO 35011KT 7SM OVC014 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:30,,,,350.00,11.00,,30.25,,7.00,19.00,OVC,,,,1300.00,,,,,,,,,,,,KACT 121230Z AUTO 35011G19KT 7SM OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:35,,,,360.00,13.00,,30.25,,7.00,,OVC,,,,1300.00,,,,,,,,,,,,KACT 121235Z AUTO 36013KT 7SM OVC013 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:40,,,,360.00,14.00,,30.26,,6.00,,OVC,,,,1300.00,,,,BR,,,,,,,,KACT 121240Z AUTO 36014KT 6SM BR OVC013 M03/M06 A3026 RMK T10301060 MADISHF
ACT,2021-02-12 12:45,,,,350.00,15.00,,30.26,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KACT 121245Z AUTO 35015KT 6SM BR OVC012 M03/M06 A3026 RMK T10301060 MADISHF
ACT,2021-02-12 12:50,,,,350.00,16.00,,30.25,,6.00,,OVC,,,,1200.00,,,,BR,,,,,,,,KACT 121250Z AUTO 35016KT 6SM BR OVC012 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 12:51,26.10,21.90,83.89,350.00,15.00,0.00,30.25,1024.70,6.00,19.00,OVC,,,,1200.00,,,,BR,,,,,,,13.13,KACT 121251Z 35015G19KT 6SM BR OVC012 M03/M06 A3025 RMK AO2 SLP247 T10331056 $
ACT,2021-02-12 12:55,,,,350.00,16.00,,30.25,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KACT 121255Z AUTO 35016KT 7SM OVC012 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 13:00,,,,350.00,14.00,,30.25,,7.00,,OVC,,,,1100.00,,,,,,,,,,,,KACT 121300Z AUTO 35014KT 7SM OVC011 M03/M06 A3025 RMK T10301060 MADISHF
ACT,2021-02-12 13:05,,,,360.00,13.00,,30.26,,7.00,,OVC,,,,1100.00,,,,,,,,,,,,KACT 121305Z AUTO 36013KT 7SM OVC011 M03/M06 A3026 RMK T10301060 MADISHF
ACT,2021-02-12 13:10,,,,350.00,14.00,,30.26,,7.00,,OVC,,,,1100.00,,,,,,,,,,,,KACT 121310Z AUTO 35014KT 7SM OVC011 M03/M06 A3026 RMK T10301060 MADISHF
ACT,2021-02-12 13:15,,,,350.00,10.00,,30.27,,7.00,,OVC,,,,1100.00,,,,,,,,,,,,KACT 121315Z AUTO 35010KT 7SM OVC011 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:20,,,,350.00,14.00,,30.27,,7.00,,OVC,,,,1100.00,,,,,,,,,,,,KACT 121320Z AUTO 35014KT 7SM OVC011 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:25,,,,350.00,11.00,,30.27,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KACT 121325Z AUTO 35011KT 7SM OVC012 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:30,,,,350.00,13.00,,30.27,,7.00,,OVC,,,,1200.00,,,,,,,,,,,,KACT 121330Z AUTO 35013KT 7SM OVC012 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:35,,,,360.00,11.00,,30.27,,7.00,18.00,OVC,,,,1300.00,,,,,,,,,,,,KACT 121335Z AUTO 36011G18KT 7SM OVC013 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:40,,,,350.00,11.00,,30.27,,6.00,,OVC,,,,1300.00,,,,BR,,,,,,,,KACT 121340Z AUTO 35011KT 6SM BR OVC013 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 13:45,,,,350.00,11.00,,30.28,,6.00,17.00,OVC,,,,1300.00,,,,BR,,,,,,,,KACT 121345Z AUTO 35011G17KT 6SM BR OVC013 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 13:50,,,,350.00,13.00,,30.28,,6.00,,OVC,,,,1300.00,,,,BR,,,,,,,,KACT 121350Z AUTO 35013KT 6SM BR OVC013 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 13:51,26.10,21.90,83.89,350.00,13.00,0.00,30.28,1025.70,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,14.01,KACT 121351Z 35013KT 6SM BR OVC014 M03/M06 A3028 RMK AO2 SLP257 T10331056 $
ACT,2021-02-12 13:55,,,,350.00,11.00,,30.28,,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121355Z AUTO 35011KT 6SM BR OVC014 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 14:00,,,,360.00,13.00,,30.28,,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121400Z AUTO 36013KT 6SM BR OVC014 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 14:05,,,,350.00,11.00,,30.28,,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121405Z AUTO 35011KT 6SM BR OVC014 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 14:10,,,,350.00,14.00,,30.28,,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121410Z AUTO 35014KT 6SM BR OVC014 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 14:15,,,,350.00,11.00,,30.27,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121415Z AUTO 35011KT 6SM HZ OVC014 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:20,,,,350.00,11.00,,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121420Z AUTO 35011KT 6SM HZ OVC015 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:24,27.00,21.90,80.83,350.00,13.00,0.00,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,15.16,KACT 121424Z 35013KT 6SM HZ OVC015 M03/M06 A3027 RMK AO2 T10281056
ACT,2021-02-12 14:25,,,,350.00,11.00,,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121425Z AUTO 35011KT 6SM HZ OVC015 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:30,,,,350.00,11.00,,30.28,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121430Z AUTO 35011KT 6SM HZ OVC015 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 14:35,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121435Z AUTO 35015KT 6SM HZ OVC015 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:40,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121440Z AUTO 35015KT 6SM HZ OVC015 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:45,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121445Z AUTO 35015KT 6SM HZ OVC015 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:50,,,,350.00,15.00,,30.27,,6.00,,BKN,OVC,,,1500.00,5000.00,,,HZ,,,,,,,,KACT 121450Z AUTO 35015KT 6SM HZ BKN015 OVC050 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 14:51,27.00,21.90,80.83,350.00,15.00,0.00,30.27,1025.40,6.00,,BKN,OVC,,,1500.00,5000.00,,,HZ,,,,,,,14.30,KACT 121451Z 35015KT 6SM HZ BKN015 OVC050 M03/M06 A3027 RMK AO2 SLP254 T10281056 50008
ACT,2021-02-12 14:55,,,,350.00,14.00,,30.27,,6.00,,BKN,OVC,,,1500.00,5000.00,,,HZ,,,,,,,,KACT 121455Z AUTO 35014KT 6SM HZ BKN015 OVC050 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 15:00,,,,350.00,14.00,,30.27,,6.00,,BKN,OVC,,,1500.00,5000.00,,,HZ,,,,,,,,KACT 121500Z AUTO 35014KT 6SM HZ BKN015 OVC050 M03/M06 A3027 RMK T10301060 MADISHF
ACT,2021-02-12 15:05,,,,340.00,10.00,,30.28,,6.00,,BKN,OVC,,,1500.00,5000.00,,,BR,,,,,,,,KACT 121505Z AUTO 34010KT 6SM BR BKN015 OVC050 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:10,,,,340.00,13.00,,30.28,,6.00,,BKN,OVC,,,1500.00,5000.00,,,BR,,,,,,,,KACT 121510Z AUTO 34013KT 6SM BR BKN015 OVC050 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:15,,,,340.00,10.00,,30.28,,6.00,,OVC,,,,1500.00,,,,BR,,,,,,,,KACT 121515Z AUTO 34010KT 6SM BR OVC015 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:20,,,,340.00,13.00,,30.28,,6.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121520Z AUTO 34013KT 6SM HZ OVC015 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 15:25,,,,340.00,14.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121525Z AUTO 34014KT 6SM HZ OVC014 M03/M06 A3028 RMK T10301060 MADISHF
ACT,2021-02-12 15:30,,,,330.00,13.00,,30.28,,6.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121530Z AUTO 33013KT 6SM BR OVC014 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:35,,,,340.00,14.00,,30.28,,5.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121535Z AUTO 34014KT 5SM BR OVC014 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:40,,,,340.00,13.00,,30.28,,5.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121540Z AUTO 34013KT 5SM BR OVC014 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:45,,,,350.00,11.00,,30.28,,5.00,,OVC,,,,1400.00,,,,BR,,,,,,,,KACT 121545Z AUTO 35011KT 5SM BR OVC014 M03/M05 A3028 RMK T10301050 MADISHF
ACT,2021-02-12 15:50,,,,350.00,11.00,,30.28,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121550Z AUTO 35011KT 5SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 15:51,28.00,23.00,81.25,350.00,12.00,0.00,30.29,1025.90,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,16.91,KACT 121551Z 35012KT 5SM HZ OVC014 M02/M05 A3029 RMK AO2 SLP259 T10221050
ACT,2021-02-12 15:55,,,,350.00,11.00,,30.29,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121555Z AUTO 35011KT 5SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:00,,,,340.00,13.00,,30.29,,5.00,18.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121600Z AUTO 34013G18KT 5SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:05,,,,350.00,14.00,,30.29,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121605Z AUTO 35014KT 5SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:10,,,,360.00,13.00,,30.29,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121610Z AUTO 36013KT 5SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:15,,,,350.00,11.00,,30.29,,5.00,17.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121615Z AUTO 35011G17KT 5SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:20,,,,350.00,11.00,,30.29,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121620Z AUTO 35011KT 5SM HZ OVC015 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:25,,,,360.00,13.00,,30.29,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121625Z AUTO 36013KT 6SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:30,,,,360.00,11.00,,30.29,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121630Z AUTO 36011KT 6SM HZ OVC014 M02/M05 A3029 RMK T10201050 MADISHF
ACT,2021-02-12 16:35,,,,350.00,13.00,,30.28,,6.00,18.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121635Z AUTO 35013G18KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 16:40,,,,350.00,13.00,,30.28,,6.00,18.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121640Z AUTO 35013G18KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 16:45,,,,350.00,16.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121645Z AUTO 35016KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 16:50,,,,350.00,15.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121650Z AUTO 35015KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 16:51,28.00,23.00,81.25,350.00,14.00,0.00,30.28,1025.60,6.00,20.00,OVC,,,,1400.00,,,,HZ,,,,,,,16.01,KACT 121651Z 35014G20KT 6SM HZ OVC014 M02/M05 A3028 RMK AO2 SLP256 T10221050
ACT,2021-02-12 16:55,,,,360.00,14.00,,30.28,,6.00,19.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121655Z AUTO 36014G19KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:00,,,,350.00,14.00,,30.28,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121700Z AUTO 35014KT 5SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:05,,,,350.00,14.00,,30.28,,6.00,19.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121705Z AUTO 35014G19KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:10,,,,350.00,15.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121710Z AUTO 35015KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:15,,,,350.00,16.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121715Z AUTO 35016KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:20,,,,350.00,15.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121720Z AUTO 35015KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:25,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121725Z AUTO 35015KT 6SM HZ OVC014 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 17:30,,,,350.00,16.00,,30.27,,6.00,21.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121730Z AUTO 35016G21KT 6SM HZ OVC014 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 17:35,,,,360.00,11.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121735Z AUTO 36011KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:40,,,,360.00,17.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121740Z AUTO 36017KT 6SM HZ OVC014 M02/M04 A3028 RMK T10201040 MADISHF
ACT,2021-02-12 17:45,,,,350.00,15.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121745Z AUTO 35015KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:50,,,,350.00,14.00,,30.28,,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 121750Z AUTO 35014KT 6SM HZ OVC014 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 17:51,28.90,23.00,78.30,360.00,15.00,0.00,30.28,1025.60,6.00,,OVC,,,,1400.00,,,,HZ,,,,,,,16.76,KACT 121751Z 36015KT 6SM HZ OVC014 M02/M05 A3028 RMK AO2 SLP256 T10171050 11017 21033 50002
ACT,2021-02-12 17:55,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121755Z AUTO 35015KT 6SM HZ OVC016 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 17:58,28.90,23.00,78.30,350.00,15.00,0.00,30.28,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,16.76,KACT 121758Z 35015KT 6SM HZ OVC016 M02/M05 A3028 RMK AO2 T10171050
ACT,2021-02-12 18:00,,,,350.00,14.00,,30.28,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121800Z AUTO 35014KT 6SM HZ OVC016 M02/M05 A3028 RMK T10201050 MADISHF
ACT,2021-02-12 18:05,,,,350.00,15.00,,30.27,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121805Z AUTO 35015KT 6SM HZ OVC016 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 18:10,,,,350.00,14.00,,30.27,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121810Z AUTO 35014KT 6SM HZ OVC016 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 18:15,,,,350.00,15.00,,30.26,,6.00,21.00,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121815Z AUTO 35015G21KT 6SM HZ OVC016 M02/M05 A3026 RMK T10201050 MADISHF
ACT,2021-02-12 18:20,,,,350.00,14.00,,30.26,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121820Z AUTO 35014KT 6SM HZ OVC016 M02/M05 A3026 RMK T10201050 MADISHF
ACT,2021-02-12 18:25,,,,350.00,14.00,,30.27,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121825Z AUTO 35014KT 6SM HZ OVC016 M02/M05 A3027 RMK T10201050 MADISHF
ACT,2021-02-12 18:30,,,,350.00,14.00,,30.26,,6.00,19.00,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121830Z AUTO 35014G19KT 6SM HZ OVC016 M02/M05 A3026 RMK T10201050 MADISHF
ACT,2021-02-12 18:35,,,,350.00,14.00,,30.26,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121835Z AUTO 35014KT 6SM HZ OVC016 M02/M05 A3026 RMK T10201050 MADISHF
ACT,2021-02-12 18:40,,,,360.00,16.00,,30.25,,6.00,21.00,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121840Z AUTO 36016G21KT 6SM HZ OVC016 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 18:45,,,,360.00,15.00,,30.25,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121845Z AUTO 36015KT 6SM HZ OVC016 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 18:50,,,,350.00,15.00,,30.25,,6.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121850Z AUTO 35015KT 6SM HZ OVC016 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 18:51,28.90,23.00,78.30,350.00,17.00,0.00,30.25,1024.60,6.00,22.00,OVC,,,,1600.00,,,,HZ,,,,,,,16.01,KACT 121851Z 35017G22KT 6SM HZ OVC016 M02/M05 A3025 RMK AO2 SLP246 T10171050
ACT,2021-02-12 18:55,,,,350.00,16.00,,30.24,,6.00,21.00,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121855Z AUTO 35016G21KT 6SM HZ OVC016 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 19:00,,,,350.00,14.00,,30.25,,5.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 121900Z AUTO 35014KT 5SM HZ OVC016 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 19:05,,,,360.00,13.00,,30.25,,5.00,18.00,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121905Z AUTO 36013G18KT 5SM HZ OVC015 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 19:10,,,,10.00,14.00,,30.25,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121910Z AUTO 01014KT 5SM HZ OVC015 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 19:15,,,,10.00,14.00,,30.25,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121915Z AUTO 01014KT 5SM HZ OVC015 M02/M05 A3025 RMK T10201050 MADISHF
ACT,2021-02-12 19:20,,,,360.00,16.00,,30.24,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121920Z AUTO 36016KT 5SM HZ OVC015 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 19:25,,,,360.00,17.00,,30.24,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121925Z AUTO 36017KT 5SM HZ OVC015 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 19:30,,,,350.00,16.00,,30.23,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121930Z AUTO 35016KT 5SM HZ OVC015 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 19:35,,,,360.00,15.00,,30.23,,5.00,22.00,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121935Z AUTO 36015G22KT 5SM HZ OVC015 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 19:40,,,,10.00,17.00,,30.23,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121940Z AUTO 01017KT 5SM HZ OVC015 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 19:45,,,,10.00,16.00,,30.23,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121945Z AUTO 01016KT 5SM HZ OVC015 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 19:50,,,,10.00,15.00,,30.24,,5.00,,OVC,,,,1500.00,,,,HZ,,,,,,,,KACT 121950Z AUTO 01015KT 5SM HZ OVC015 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 19:51,28.00,23.00,81.25,10.00,16.00,0.00,30.24,1024.30,5.00,23.00,OVC,,,,1500.00,,,,HZ,,,,,,,15.20,KACT 121951Z 01016G23KT 5SM HZ OVC015 M02/M05 A3024 RMK AO2 SLP243 T10221050
ACT,2021-02-12 19:55,,,,10.00,17.00,,30.24,,5.00,22.00,OVC,,,,1699.00,,,,HZ,,,,,,,,KACT 121955Z AUTO 01017G22KT 5SM HZ OVC016 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 20:00,,,,360.00,15.00,,30.24,,5.00,,OVC,,,,1699.00,,,,HZ,,,,,,,,KACT 122000Z AUTO 36015KT 5SM HZ OVC016 M02/M05 A3023 RMK T10201050 MADISHF
ACT,2021-02-12 20:05,,,,350.00,13.00,,30.24,,5.00,19.00,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 122005Z AUTO 35013G19KT 5SM HZ OVC016 M02/M06 A3023 RMK T10201060 MADISHF
ACT,2021-02-12 20:10,,,,360.00,17.00,,30.23,,5.00,,OVC,,,,1600.00,,,,HZ,,,,,,,,KACT 122010Z AUTO 36017KT 5SM HZ OVC016 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 20:15,,,,350.00,17.00,,30.23,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 122015Z AUTO 35017KT 5SM HZ OVC014 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 20:17,28.00,23.00,81.25,360.00,16.00,0.00,30.23,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,15.20,KACT 122017Z 36016KT 5SM HZ OVC014 M02/M05 A3023 RMK AO2 T10221050
ACT,2021-02-12 20:20,,,,360.00,13.00,,30.23,,5.00,,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 122020Z AUTO 36013KT 5SM HZ OVC014 M02/M05 A3022 RMK T10201050 MADISHF
ACT,2021-02-12 20:25,,,,360.00,14.00,,30.23,,5.00,19.00,OVC,,,,1400.00,,,,HZ,,,,,,,,KACT 122025Z AUTO 36014G19KT 5SM HZ OVC014 M02/M05 A3022 RMK T10201050 MADISHF
