siteID,lat,lon,elev,slp,temp,sky,dpt,wx,wdr,wsp
KWHP,34.259,-118.413,306.0,1017.61,23.0,0.0,-6.0,,90.0,7.0
KWVL,44.517,-69.007,101.0,1000.6,3.3,1.0,-2.2,,nan,4.0
KWWD,39.008,-74.908,7.0,1005.3,10.6,0.0,2.2,,240.0,15.0
KXER,27.95,-90.983,40.0,1021.0,19.0,0.0,8.0,,50.0,7.0
KXVG,46.983,-94.2,407.0,1003.73,3.0,0.0,-3.0,,0.0,0.0
KY50,44.033,-89.3,262.0,1007.8,6.7,0.0,-1.7,,260.0,12.0
KYKN,42.917,-97.386,398.0,1002.3,13.9,0.0,3.3,,210.0,9.0
PHNY,20.786,-156.951,399.0,1016.7,23.3,1.0,18.9,,270.0,6.0
PMDY,28.202,-177.381,4.0,1021.4,17.8,0.25,10.6,,30.0,12.0
SUMU,-34.838,-56.031,32.0,1014.0,25.0,0.0,11.0,,180.0,3.0
PTTP,6.967,158.217,2.0,1007.8,26.1,0.5,23.7,,110.0,3.0
PKMR,7.083,171.383,4.0,1007.1,26.8,0.25,22.2,,80.0,6.0
KNFE,36.7,-76.133,5.0,1008.7,16.1,0.25,0.6,,nan,6.0
YLIS,-28.83,153.26,11.0,1014.0,20.0,1.0,19.0,//,0.0,0.0
TJNR,18.25,-65.633,12.0,1016.5,27.8,0.0,20.0,,70.0,11.0
LWSK,41.962,21.621,239.0,1032.0,9.0,0.0,1.0,,nan,1.0
WIII,-6.126,106.656,8.0,1007.0,26.0,0.25,23.0,,240.0,9.0
EHEH,51.45,5.375,22.0,1029.0,15.0,1.0,9.0,,170.0,10.0
EHKD,52.923,4.781,14.0,1026.0,12.0,1.0,9.0,,190.0,12.0
KMHS,41.317,-122.317,1078.0,1026.8,11.7,0.0,-12.8,,310.0,7.0
KNID,35.685,-117.692,696.0,1017.8,22.2,0.75,-6.1,,130.0,5.0
KD07,45.033,-102.017,784.0,1004.6,8.3,0.0,-7.8,,310.0,23.0
KSPD,37.283,-102.617,1335.0,1002.0,19.4,0.0,-8.9,,190.0,13.0
KNCA,34.708,-77.44,8.0,1012.2,17.8,0.0,0.0,,250.0,10.0
KNTU,36.821,-76.034,7.0,1008.3,17.8,0.25,0.6,,250.0,14.0
KNBC,32.477,-80.723,12.0,1016.3,21.7,0.0,0.0,,290.0,9.0
KNBT,35.017,-76.467,5.0,1012.1,16.1,0.0,5.0,,210.0,12.0
KALK,31.6,-110.433,1453.0,1011.6,22.8,0.0,-25.0,,280.0,19.0
KNLC,36.333,-119.952,72.0,1020.8,20.0,0.75,5.6,,360.0,8.0
PLCH,1.986,-157.35,3.0,1009.0,27.0,0.5,24.0,,90.0,9.0
KPCM,28.467,-82.002,47.0,1018.63,26.0,0.5,13.0,,340.0,6.0
KPCW,41.516,-82.869,178.0,1008.81,6.0,0.0,0.0,,270.0,12.0
KPEQ,31.382,-103.511,797.0,1014.22,23.6,0.0,-9.4,,0.0,0.0
KPHT,36.003,-88.383,177.0,1015.92,18.0,0.0,4.0,,240.0,7.0
KPMV,40.95,-95.917,367.0,1005.42,9.5,0.0,1.2,,150.0,10.0
KPPA,35.613,-100.996,989.0,1008.47,20.2,0.0,-3.5,,200.0,22.0
KPPO,41.567,-86.733,248.0,1011.51,4.7,0.0,0.0,,230.0,10.0
KPRG,39.7,-87.007,199.0,1013.89,10.9,0.0,3.4,,270.0,9.0
KPSO,37.283,-107.05,2334.0,1017.61,5.9,0.0,-7.4,,180.0,4.0
KPTD,44.683,-74.95,144.0,997.63,1.0,0.25,0.0,-UP,220.0,9.0
KPVE,35.65,-88.2,149.0,1016.26,20.0,0.0,1.0,,260.0,7.0
KPWD,48.783,-104.517,686.0,1005.42,-1.0,0.25,-2.0,,330.0,24.0
KPXE,32.511,-83.767,127.0,1017.61,20.9,0.0,0.2,,220.0,7.0
KRAS,27.817,-97.083,2.0,1019.3,18.6,0.0,15.7,,110.0,6.0
KRKW,35.917,-84.683,508.0,1015.24,18.0,0.0,-3.0,,280.0,7.0
KRNC,35.7,-85.85,315.0,1016.26,18.0,0.0,1.0,,240.0,8.0
KRNH,45.148,-92.538,304.0,1006.1,4.3,1.0,-1.8,,0.0,0.0
KRQO,35.467,-99.633,432.0,1010.16,19.3,0.0,3.6,,190.0,14.0
KRTS,39.007,-119.883,1540.0,1026.75,9.0,0.0,-7.0,,150.0,7.0
KRUQ,35.65,-80.517,236.0,1012.19,17.1,0.0,0.5,,200.0,9.0
KRWV,30.517,-96.7,119.0,1017.61,23.5,0.0,13.1,,200.0,12.0
KRYV,43.002,-88.717,254.0,1008.47,6.3,0.0,-0.5,,220.0,9.0
KRZR,35.217,-84.8,263.0,1015.58,19.0,0.0,-0.0,,230.0,5.0
KS39,44.287,-120.904,991.0,1027.09,5.0,0.0,-5.0,,300.0,14.0
KS52,48.383,-120.15,520.0,1020.66,3.5,0.5,-3.4,,90.0,4.0
KSCR,35.7,-79.5,188.0,1011.51,17.4,0.0,0.0,,270.0,10.0
KSCX,36.45,-84.583,471.0,1015.24,17.0,0.0,-2.0,,290.0,7.0
KSLO,38.65,-88.967,175.0,1013.89,14.8,0.0,0.7,,0.0,0.0
KSNH,35.002,-88.217,144.0,1016.26,21.0,0.0,2.0,,210.0,9.0
KSRB,36.05,-85.533,313.0,1015.92,18.0,0.0,0.0,,nan,5.0
KSRE,35.267,-96.683,312.0,1010.5,23.0,0.0,0.0,,190.0,7.0
KSRR,33.463,-105.535,2076.0,1017.27,16.0,0.0,-15.0,,240.0,13.0
KSVC,32.633,-108.15,1659.0,1018.29,19.4,0.0,-16.1,,280.0,10.0
KEKS,45.267,-111.65,1641.0,1016.93,-1.0,0.5,-14.0,,280.0,16.0
KEYW,24.556,-81.76,5.0,1017.95,26.0,0.0,21.0,,360.0,10.0
KF45,26.85,-80.217,7.0,1017.61,27.0,0.25,15.0,,70.0,10.0
KFHB,30.617,-81.467,5.0,1018.29,21.2,0.0,-0.2,,320.0,9.0
KFOT,40.55,-124.133,120.0,1029.46,11.0,0.0,5.0,,310.0,13.0
KFRH,38.5,-86.633,241.0,1014.56,12.0,0.0,-3.0,,250.0,6.0
KFTN,28.217,-100.017,236.0,1016.93,26.0,0.0,13.0,,160.0,8.0
KFYE,35.2,-89.383,133.0,1016.26,21.0,0.0,0.0,,230.0,9.0
KFYM,35.067,-86.567,300.0,1017.27,19.0,0.0,1.0,,240.0,9.0
KGCM,36.3,-95.483,221.0,1011.18,19.0,0.0,0.0,,170.0,9.0
KGCY,36.2,-82.817,490.0,1014.22,16.0,0.0,-1.0,,290.0,12.0
KGIC,45.933,-116.133,1009.0,1021.67,1.0,1.0,-5.0,,240.0,9.0
KGKT,35.85,-83.533,309.0,1015.24,18.0,0.0,-0.0,,260.0,12.0
KGNG,42.917,-114.767,1126.0,1024.38,4.0,0.0,-7.0,,270.0,23.0
KGOO,39.217,-121.35,962.0,1022.35,19.0,0.0,-20.0,,360.0,8.0
KGPC,39.633,-86.817,257.0,1013.55,10.2,0.0,0.3,,270.0,7.0
KGZL,35.283,-95.1,183.0,1011.85,24.0,0.0,-8.0,,180.0,13.0
KGZS,35.15,-87.05,209.0,1015.92,20.0,0.0,0.0,,300.0,5.0
KH71,36.217,-95.333,190.0,1010.84,20.0,0.0,2.0,,190.0,15.0
KHBV,27.35,-98.733,202.0,1017.27,26.2,0.0,4.1,,210.0,10.0
KHJH,40.15,-97.583,447.0,1005.42,12.9,0.0,1.6,,220.0,7.0
KHLB,39.35,-85.267,200.0,1013.55,9.0,0.0,-0.0,,270.0,8.0
KHPT,42.583,-93.233,358.0,1007.11,6.0,0.0,-1.0,,180.0,5.0
KHQU,33.53,-82.517,152.0,1015.92,20.4,0.0,-1.2,,330.0,12.0
KHSD,35.6,-97.717,364.0,1009.48,21.0,0.0,-0.0,,180.0,14.0
KHTH,38.55,-118.633,1285.0,1025.74,12.0,0.0,-7.0,,330.0,10.0
KHZD,36.083,-88.467,151.0,1015.92,18.0,0.0,3.0,,260.0,7.0
KI67,39.25,-84.783,178.0,1013.89,11.0,0.0,0.0,,270.0,7.0
KIMM,26.433,-81.401,12.0,1016.59,29.0,0.5,15.0,,280.0,5.0
KINW,35.022,-110.723,1490.0,1015.7,16.7,0.0,-10.6,,nan,4.0
KJAS,30.886,-94.035,65.0,1018.96,24.9,0.0,5.7,,170.0,7.0
KJAU,36.333,-84.167,360.0,1015.58,19.0,0.0,-3.0,,nan,4.0
KJTC,34.133,-109.317,2150.0,1019.98,11.0,0.0,-10.0,,10.0,8.0
KJWN,36.182,-86.887,151.0,1015.24,19.0,0.0,1.0,,220.0,7.0
KK88,37.867,-95.383,309.0,1010.84,19.1,0.0,0.1,,190.0,11.0
KKNB,37.017,-112.533,1484.0,1018.63,15.0,0.0,-9.0,,180.0,7.0
K05U,39.6,-116.267,1816.0,1024.38,7.0,0.0,-5.0,,350.0,6.0
K0A9,36.367,-82.002,486.0,1013.89,16.0,0.0,-2.0,,270.0,10.0
K0R0,31.3,-89.817,81.0,1020.32,24.0,0.0,-4.0,,nan,6.0
K1M5,36.6,-86.483,250.0,1015.58,17.0,0.0,2.0,,nan,4.0
K1U7,42.25,-111.333,1807.0,1018.96,-1.0,0.5,-13.0,,270.0,16.0
K2A0,35.483,-84.933,219.0,1015.24,20.0,0.0,1.0,,nan,4.0
K2LS,29.417,-90.3,-2.0,1021.0,19.0,0.0,1.0,,120.0,6.0
K2M2,35.233,-87.25,286.0,1016.26,19.0,0.0,0.0,,250.0,9.0
K33N,39.217,-75.6,17.0,1005.42,11.0,0.5,2.0,,270.0,17.0
K3K8,37.217,-99.333,636.0,1007.79,22.0,0.0,-9.0,,200.0,21.0
K3S8,42.5,-123.4,343.0,1032.51,10.0,0.0,-0.0,,330.0,8.0
K46U,43.183,-111.05,1717.0,1018.29,-1.0,0.25,-7.0,,300.0,7.0
K4R5,46.783,-90.767,198.0,1004.74,5.1,0.0,-2.5,,280.0,7.0
K54A,26.85,-82.25,14.0,1017.95,23.0,0.0,16.0,,290.0,7.0
K54J,30.733,-86.15,88.0,1019.64,20.7,0.0,-2.2,,0.0,0.0
K63S,48.533,-117.867,571.0,1018.63,6.0,0.25,-10.0,,0.0,0.0
K65S,48.733,-116.3,713.0,1017.27,4.0,0.5,-5.0,,210.0,3.0
K6I2,37.633,-85.25,264.0,1014.9,14.0,0.0,3.0,,260.0,12.0
K6S0,45.806,-109.981,1363.0,1012.87,1.0,0.25,-7.0,,270.0,27.0
K6S5,46.25,-114.133,1110.0,1019.3,2.0,0.25,-4.0,,160.0,10.0
K7S1,45.533,-112.3,1456.0,1017.27,1.0,0.25,-11.0,,260.0,14.0
K7W6,35.562,-75.955,2.0,1011.18,15.6,0.0,2.6,,230.0,10.0
K8A3,36.417,-85.317,419.0,1015.24,16.0,0.0,0.0,,270.0,8.0
KAIG,45.15,-89.117,464.0,1004.74,4.5,0.0,-1.5,,260.0,12.0
KAVK,36.767,-98.007,449.0,1008.13,22.0,0.0,-3.0,,200.0,15.0
KBGF,35.183,-86.067,299.0,1016.59,18.0,0.0,1.0,,230.0,10.0
KC35,43.533,-89.983,276.0,1007.79,6.6,0.75,-2.0,,250.0,7.0
KC83,37.833,-121.617,24.0,1021.0,23.0,0.0,-2.0,,350.0,18.0
KCCB,34.112,-117.688,440.0,1016.93,23.0,0.0,-10.0,,250.0,5.0
KCLI,44.617,-88.733,250.0,1005.76,7.5,0.0,-2.6,,270.0,9.0
KCRX,34.917,-88.6,130.0,1016.59,21.0,0.0,-1.0,,270.0,7.0
KCXP,39.183,-119.733,1435.0,1026.08,13.0,0.0,-13.0,,nan,6.0
KCXW,35.017,-92.55,84.0,1014.22,22.0,0.0,5.0,,180.0,8.0
KDKX,35.964,-83.874,254.0,1015.24,19.0,0.0,1.0,,230.0,10.0
KEDU,38.533,-121.783,21.0,1020.66,22.0,0.0,-5.0,,350.0,22.0
KEGV,45.932,-89.268,500.0,1003.05,5.5,0.0,-4.7,,260.0,7.0
KLNQ,29.35,-89.433,1.0,1021.34,16.4,0.0,7.7,,60.0,3.0
KLUG,35.005,-86.8,219.0,1015.92,19.0,0.0,-0.0,,nan,4.0
KLUL,31.467,-89.003,73.0,1019.3,21.7,0.0,-2.9,,80.0,3.0
KLUV,32.75,-101.917,912.0,1013.21,25.0,0.5,-11.0,,220.0,22.0
KLXN,40.791,-99.777,734.0,1005.76,11.1,0.0,2.4,,240.0,6.0
KM02,36.133,-87.433,272.0,1015.58,18.0,0.0,-0.0,,300.0,5.0
KM04,35.583,-89.583,85.0,1016.26,19.0,0.0,1.0,,nan,3.0
KM54,36.183,-86.317,180.0,1015.24,19.0,0.0,1.0,,270.0,5.0
KM75,48.367,-107.917,687.0,1009.82,4.0,0.5,-2.0,,310.0,18.0
KM91,36.533,-86.917,215.0,1015.24,18.0,0.0,1.0,,270.0,8.0
KMBT,35.883,-86.383,188.0,1015.58,18.0,0.0,1.0,,200.0,6.0
KMCC,38.668,-121.401,23.0,1020.32,21.0,0.0,1.0,,330.0,20.0
KMDD,32.033,-102.1,854.0,1014.22,23.9,0.0,-11.2,,220.0,15.0
KMEV,38.983,-119.75,1439.0,1025.74,12.0,0.0,-13.0,,nan,4.0
KMLE,41.2,-96.117,320.0,1005.42,8.1,0.0,0.0,,130.0,7.0
KMMI,35.397,-84.563,266.0,1016.26,19.0,0.0,-1.0,,nan,4.0
KMNV,35.55,-84.383,314.0,1015.58,19.0,0.0,0.0,,270.0,5.0
KMOR,36.183,-83.367,400.0,1014.56,16.0,0.0,-0.0,HZ,260.0,11.0
KMQI,35.919,-75.696,4.0,1010.5,15.3,0.0,0.8,,270.0,12.0
KMRC,35.55,-87.183,208.0,1015.58,20.0,0.0,-1.0,,250.0,8.0
KMVH,46.833,-108.933,1355.0,1009.82,-0.0,0.25,-6.0,,320.0,17.0
KMWO,39.533,-84.4,198.0,1013.55,9.9,0.0,1.8,,280.0,10.0
KN03,42.6,-76.217,366.0,1000.0,1.0,0.75,0.0,,240.0,3.0
KN38,41.733,-77.4,577.0,1001.36,2.0,1.0,-0.0,,270.0,11.0
KNOW,48.141,-123.414,4.0,1026.41,5.8,0.5,4.2,,260.0,20.0
KNUQ,37.416,-122.049,12.0,1021.0,21.0,0.0,-1.0,,310.0,6.0
KO32,36.667,-119.45,117.0,1021.0,17.0,0.0,5.0,,220.0,3.0
KO69,38.25,-122.6,28.0,1021.67,25.0,0.0,-8.0,,360.0,11.0
KOEL,39.117,-100.817,929.0,1005.08,21.8,0.0,-7.0,,220.0,17.0
KOLE,42.233,-78.367,651.0,1002.37,0.0,1.0,0.0,-SN,280.0,12.0
KONP,44.58,-124.058,48.0,1034.2,8.0,0.5,4.0,,270.0,5.0
KOQN,39.99,-75.582,142.0,1003.73,8.0,0.5,0.0,,260.0,15.0
KOSA,33.1,-94.967,111.0,1015.58,25.5,0.0,5.3,,160.0,11.0
KOWI,38.533,-95.25,292.0,1008.81,20.0,0.0,3.0,,200.0,11.0
KP08,32.936,-111.427,481.0,1016.26,21.0,0.0,-10.0,,0.0,0.0
KSVH,35.765,-80.954,294.0,1011.51,18.3,0.0,0.0,,230.0,10.0
KSYI,35.567,-86.45,245.0,1016.26,19.0,0.0,1.0,,260.0,9.0
KSZT,48.299,-116.56,648.0,1018.29,5.0,0.75,-7.0,,220.0,11.0
KSZY,35.2,-88.005,100.0,1016.26,21.0,0.0,-0.0,,nan,3.0
KT20,29.517,-97.467,108.0,1017.95,24.4,0.0,13.6,,170.0,12.0
KT74,30.567,-97.45,183.0,1016.93,23.2,0.0,12.8,,200.0,17.0
KT82,30.25,-98.917,517.0,1017.27,22.7,0.0,9.9,,180.0,14.0
KT89,29.35,-98.85,235.0,1015.92,22.0,0.0,-4.0,,nan,4.0
KTHA,35.383,-86.25,331.0,1016.26,18.0,0.0,-0.0,,0.0,0.0
KTOC,34.594,-83.296,304.0,1014.22,22.5,0.0,-4.3,,330.0,10.0
KTPF,27.916,-82.449,3.0,1018.29,26.0,0.75,12.0,,320.0,8.0
KTQH,35.933,-96.583,266.0,1012.19,22.0,0.0,2.0,,180.0,13.0
KTYL,34.45,-110.117,1745.0,1018.63,17.0,0.0,-12.0,,60.0,5.0
KU42,40.617,-111.983,1402.0,1022.69,5.2,0.0,-2.8,,300.0,16.0
KUBE,45.005,-91.983,379.0,1005.76,3.0,0.5,-2.0,,220.0,5.0
KUCY,36.383,-88.983,104.0,1015.58,17.0,0.0,4.0,,200.0,7.0
KUSE,41.617,-84.133,238.0,1009.14,6.0,0.0,2.0,,270.0,11.0
KUXL,30.133,-93.383,4.0,1020.32,21.5,0.0,3.6,,140.0,12.0
KVGC,42.85,-75.567,347.0,999.32,1.0,0.75,-1.0,,0.0,0.0
KVJI,36.007,-82.017,631.0,1013.55,13.7,0.0,-3.8,,290.0,16.0
KVUJ,35.417,-80.151,186.0,1013.89,17.6,0.0,0.9,,250.0,13.0
KW13,38.083,-78.95,443.0,1007.79,14.1,0.0,-2.6,,280.0,12.0
KWDR,33.983,-83.667,287.0,1016.93,20.0,0.0,-3.0,,300.0,12.0
KXNX,36.383,-86.417,178.0,1016.59,19.0,0.0,0.0,,220.0,6.0
KY23,45.3,-91.633,322.0,1006.44,4.8,0.5,-1.3,,250.0,4.0
KY70,42.933,-85.067,250.0,1006.77,7.2,0.0,-2.3,,260.0,15.0
KP53,46.417,-86.65,187.0,1004.4,2.2,0.0,-2.2,,350.0,8.0
KNUC,33.023,-118.588,55.0,1017.4,18.3,0.25,10.0,,220.0,8.0
KNMM,32.552,-88.556,97.0,1019.9,22.2,0.0,-2.8,,250.0,8.0
SBFL,-27.67,-48.553,5.0,1010.0,26.0,0.5,22.0,,280.0,7.0
SUAA,-34.789,-56.265,54.0,1014.0,24.0,0.25,12.0,,170.0,8.0
LSMA,46.944,8.284,444.0,1037.0,5.0,0.0,3.0,,190.0,4.0
LSMD,47.399,8.648,448.0,1036.0,6.0,0.0,3.0,,0.0,0.0
LSME,47.092,8.305,427.0,1036.0,7.0,0.0,3.0,,0.0,0.0
UATE,43.86,51.092,22.0,1029.0,-16.0,0.75,-19.0,,350.0,10.0
MDST,19.406,-70.605,184.0,1014.0,30.0,0.25,18.0,,120.0,10.0
MDPC,18.567,-68.363,12.0,1016.0,28.0,0.5,20.0,,130.0,6.0
MDBH,18.251,-71.12,3.0,1015.0,27.0,0.5,22.0,,130.0,15.0
MDJB,18.573,-69.986,30.0,1015.0,30.0,0.5,23.0,,180.0,8.0
MDSD,18.43,-69.669,18.0,1015.0,30.0,0.25,22.0,,140.0,14.0
MDLR,18.451,-68.912,8.0,1014.0,29.0,0.5,24.0,,140.0,16.0
MDCY,19.267,-69.742,10.0,1015.0,29.0,0.25,24.0,,70.0,6.0
MDAB,19.199,-69.43,35.0,1016.0,30.0,0.25,24.0,,90.0,12.0
KBYS,35.28,-116.63,716.0,1017.8,20.0,0.0,-8.0,,320.0,14.0
RJSH,40.556,141.466,49.0,1015.0,-5.0,0.25,-7.0,-SHSN,270.0,15.0
CYPL,51.446,-90.214,373.0,1003.5,-4.0,0.5,-7.0,-SN,300.0,6.0
SBCR,-19.012,-57.671,141.0,1008.0,35.0,0.5,24.0,,320.0,4.0
KNRS,32.567,-117.117,7.0,1017.0,18.3,0.25,5.0,,260.0,11.0
KNQI,27.507,-97.81,15.0,1016.8,26.7,0.5,15.0,,140.0,10.0
K8D3,45.007,-96.983,354.0,1002.7,6.1,0.0,-1.7,,120.0,8.0
K2WX,45.6,-103.55,915.0,1003.6,7.2,0.0,-6.1,,280.0,34.0
K2DP,35.683,-75.9,3.0,1010.5,16.3,0.0,3.1,,240.0,10.0
KGSB,35.339,-77.961,33.0,1011.5,17.8,0.0,0.4,,250.0,15.0
KLSF,32.337,-84.991,71.0,1018.4,22.5,0.0,-2.3,,240.0,5.0
KNPA,30.353,-87.319,9.0,1020.2,17.8,0.0,2.8,,210.0,8.0
KPAM,30.07,-85.575,5.0,1019.3,19.0,0.0,4.4,,270.0,9.0
KPOB,35.171,-79.015,66.0,1012.1,18.1,0.0,3.6,,240.0,12.0
KVAD,30.968,-83.193,71.0,1018.63,20.2,0.0,-0.5,,280.0,4.0
KVPS,30.483,-86.525,26.0,1020.3,17.8,0.0,2.5,,190.0,8.0
KMTC,42.613,-82.837,177.0,1007.3,7.4,0.25,-0.3,,270.0,14.0
KFFO,39.826,-84.048,251.0,1013.2,9.4,0.0,-0.8,,280.0,10.0
KEGI,30.65,-86.523,59.0,1019.4,20.8,0.0,-3.0,,0.0,0.0
KLHW,31.889,-81.562,14.0,1016.5,20.9,0.0,-0.4,,270.0,7.0
KMGE,33.915,-84.516,326.0,1016.7,20.4,0.0,-1.4,,270.0,14.0
KTTS,28.615,-80.695,3.0,1019.0,19.6,0.0,11.4,,40.0,11.0
KMUI,40.435,-76.569,149.0,1004.0,6.5,1.0,-1.4,,210.0,10.0
KCBM,33.644,-88.444,67.0,1018.2,21.9,0.0,-0.8,,0.0,0.0
KFSI,34.65,-98.402,362.0,1009.9,20.1,0.0,2.4,,180.0,13.0
KIAB,37.622,-97.268,418.0,1009.0,20.3,0.0,-3.4,,220.0,13.0
KLRF,34.917,-92.15,95.0,1015.5,22.1,0.0,1.7,,180.0,8.0
KSKF,29.384,-98.581,210.0,1016.3,24.2,0.25,12.8,,190.0,11.0
KDYS,32.421,-99.855,545.0,1009.2,25.5,0.0,-2.2,,200.0,20.0
KRND,29.53,-98.279,232.0,1016.5,24.2,0.0,11.5,,200.0,13.0
KTDR,30.05,-85.517,5.0,1020.0,19.8,0.0,7.2,,250.0,7.0
KWRB,32.64,-83.592,90.0,1017.1,21.7,0.0,0.2,,320.0,9.0
KXMR,28.468,-80.567,3.0,1018.6,20.0,0.0,11.5,,40.0,10.0
KXNO,33.617,-81.067,98.0,1015.1,21.3,0.0,21.3,,220.0,15.0
KHST,25.489,-80.384,2.0,1016.6,27.0,0.75,24.0,,120.0,4.0
KOZR,31.276,-85.713,93.0,1019.1,21.5,0.0,-1.8,,270.0,5.0
KBIX,30.41,-88.924,10.0,1020.6,16.3,0.0,6.1,,200.0,10.0
KHRT,30.428,-86.689,12.0,1019.8,17.9,0.0,4.5,,190.0,8.0
KMMT,33.921,-80.801,77.0,1014.1,20.5,0.0,-0.8,,240.0,11.0
KMXF,32.383,-86.366,51.0,1018.5,20.8,0.0,-6.8,,250.0,6.0
KPSM,43.078,-70.823,31.0,999.3,5.0,0.75,-3.8,,240.0,9.0
KHFF,35.017,-79.005,115.0,1014.1,18.4,0.0,0.8,,240.0,13.0
NFTF,-21.241,-175.15,38.0,1010.0,27.0,0.25,23.0,,120.0,7.0
PACZ,61.78,-166.039,146.0,1006.5,-3.0,0.5,-5.0,,120.0,20.0
PAIM,65.993,-153.704,389.0,1021.0,-26.0,0.0,-28.5,,0.0,0.0
PALU,68.875,-166.11,3.0,1016.7,-20.0,0.75,-23.0,-SN,240.0,18.0
PATC,65.563,-167.922,83.0,1013.5,-22.6,0.75,-25.6,BR,30.0,24.0
PATL,62.894,-155.977,294.0,1020.6,-23.0,1.0,-25.0,-SN,nan,3.0
KGNR,45.467,-69.55,427.0,997.3,-0.6,0.0,-3.9,,310.0,5.0
KP60,44.55,-110.417,2388.0,1015.5,-5.6,0.0,-13.9,,270.0,10.0
FQMA,-25.921,32.573,44.0,1014.0,26.0,0.0,23.0,,60.0,9.0
EGXV,53.867,-0.45,6.0,1014.0,13.0,0.75,7.0,,200.0,21.0
EGYH,52.867,0.15,3.0,1020.0,11.0,0.0,6.0,,210.0,22.0
FQTT,-16.105,33.64,160.0,1013.0,25.0,0.5,24.0,,160.0,3.0
GVSV,16.833,-25.055,20.0,1015.0,22.0,0.25,17.0,,60.0,18.0
SPJC,0.0,0.0,13.0,1010.0,24.0,0.0,17.0,,180.0,10.0
MRLB,10.593,-85.544,82.0,1007.79,33.0,0.25,16.0,,80.0,22.0
SBSN,-2.425,-54.786,72.0,1009.0,30.0,0.25,24.0,,90.0,8.0
PAJC,56.317,-158.367,15.0,nan,5.0,0.5,1.1,,0.0,0.0
PALJ,60.202,-154.326,81.0,1016.93,-8.0,1.0,-10.0,-SN,40.0,8.0
KJMS,46.93,-98.678,455.0,1002.6,1.1,1.0,-0.6,-SN,80.0,10.0
KJXN,42.26,-84.459,305.0,1008.5,8.3,0.0,-3.3,,260.0,10.0
KLAS,36.08,-115.152,636.0,1016.7,19.4,0.25,-6.7,,nan,4.0
KLNR,43.212,-90.182,217.0,1008.4,6.7,0.25,-2.2,,250.0,7.0
KLWS,46.375,-117.015,438.0,1023.5,7.8,0.25,-5.6,,280.0,12.0
KMDT,40.194,-76.763,95.0,1004.3,8.3,0.75,-1.1,,260.0,16.0
KMOB,30.691,-88.243,63.0,1019.6,21.1,0.25,-6.1,,nan,4.0
KOFK,41.986,-97.435,470.0,1003.4,8.9,0.0,0.6,,230.0,14.0
KRDM,44.254,-121.15,938.0,1027.6,5.6,0.0,-6.7,,300.0,19.0
KSBP,35.237,-120.642,59.0,1017.2,25.0,0.0,2.2,,20.0,8.0
KSDF,38.174,-85.736,146.0,1014.5,15.6,0.0,-4.4,,290.0,11.0
KSFO,37.619,-122.375,3.0,1021.0,21.1,0.5,2.2,,0.0,0.0
KSHV,32.447,-93.826,83.0,1016.2,25.6,0.0,3.3,,190.0,10.0
KSLE,44.91,-123.003,59.0,1031.9,8.3,0.75,2.2,,230.0,7.0
KTPH,38.06,-117.087,1652.0,1022.5,11.1,0.0,-7.2,,330.0,19.0
KUKI,39.126,-123.201,187.0,1022.6,18.9,0.0,1.7,,0.0,0.0
KVPZ,41.454,-87.007,231.0,1012.5,5.0,0.0,0.0,,230.0,10.0
KWJF,34.741,-118.219,715.0,1019.8,18.9,0.0,-6.7,,nan,3.0
KWMC,40.897,-117.806,1310.0,1025.5,8.3,0.0,-10.0,,290.0,6.0
KY49,47.133,-94.65,416.0,1003.39,3.3,0.75,-4.3,,110.0,3.0
TJSJ,18.439,-66.002,21.0,1015.5,29.4,0.25,17.8,,100.0,14.0
SBGR,-23.436,-46.473,750.0,1014.0,31.0,0.0,12.0,,310.0,7.0
K4I3,40.003,-82.533,363.0,1011.51,7.0,0.0,-0.0,,260.0,10.0
KAEL,43.683,-93.367,383.0,1006.1,4.0,0.0,-2.0,,150.0,5.0
KAND,34.495,-82.709,239.0,1013.6,19.4,0.0,0.0,,240.0,15.0
KART,43.992,-76.022,100.0,999.2,1.1,0.75,-0.6,-SN,230.0,13.0
KBIH,37.373,-118.364,1253.0,1020.6,17.8,0.0,-11.7,,0.0,0.0
KBJJ,40.867,-81.883,343.0,1010.4,5.0,0.0,-0.6,,280.0,15.0
KBZN,45.778,-111.153,1361.0,1016.3,1.7,0.5,-10.0,,290.0,18.0
KCAE,33.939,-81.119,70.0,1014.1,20.6,0.0,-0.6,,250.0,9.0
KCEC,41.78,-124.237,17.0,1030.3,11.1,0.0,5.0,HZ,340.0,17.0
KCHS,32.899,-80.04,13.0,1015.6,20.0,0.0,0.0,,290.0,7.0
KCXY,40.217,-76.852,106.0,1004.6,8.9,1.0,-0.6,,270.0,8.0
KDAY,39.902,-84.219,305.0,1013.2,7.2,0.0,-1.1,,270.0,15.0
KDIK,46.797,-102.802,788.0,1001.3,5.6,0.5,-2.2,,270.0,24.0
KEAU,44.866,-91.484,276.0,1007.3,4.4,1.0,-1.7,,240.0,8.0
KEED,34.766,-114.623,302.0,1014.6,22.2,0.0,-8.9,,nan,3.0
KEKO,40.825,-115.792,1547.0,1024.8,6.7,0.0,-8.3,,270.0,17.0
KELZ,42.1,-77.983,646.0,1004.1,0.6,1.0,-1.1,BR,280.0,24.0
KEVM,47.417,-92.005,421.0,1003.39,3.2,0.5,-3.0,,250.0,6.0
